home_win_rate,home_draw_rate,home_goals_scored_avg,home_goals_conceded_avg,home_clean_sheet_rate,home_goal_diff_avg,home_form_last5,away_win_rate,away_draw_rate,away_goals_scored_avg,away_goals_conceded_avg,away_clean_sheet_rate,away_goal_diff_avg,away_form_last5,diff_win_rate,diff_goals_avg,h2h_home_wins,h2h_away_wins,h2h_draws,home_ranking,away_ranking,ranking_diff,is_group_stage,result,home_team,away_team,date
0.3,0.1,0.8,2.05,0.15,-1.25,0.2,0.45,0.35,1.85,1.15,0.3,0.7,0.6,-0.15000000000000002,-1.05,0,3,0,60,24,36,1,2,Lithuania,Switzerland,2021-10-12
0.3,0.35,1.2,1.45,0.15,-0.25,0.4,0.15,0.4,0.8,1.35,0.3,-0.55,0.5333333333333333,0.15,0.3999999999999999,0,0,0,60,44,16,1,0,Ukraine,Bosnia-Herzegovina,2021-10-12
0.3,0.2,1.0,1.8,0.15,-0.8,0.4,0.4,0.35,1.1,0.95,0.4,0.15,0.6,-0.10000000000000003,-0.10000000000000009,0,1,0,60,26,34,1,2,Faroe Islands,Scotland,2021-10-12
0.75,0.05,2.55,0.65,0.6,1.9,0.8,0.5,0.15,1.4,1.25,0.35,0.15,0.4,0.25,1.15,2,0,0,60,23,37,1,1,Denmark,Austria,2021-10-12
0.75,0.15,2.15,0.35,0.7,1.8,0.7333333333333333,0.45,0.3,1.4,1.15,0.35,0.25,0.26666666666666666,0.3,0.75,1,0,0,4,60,-56,1,0,England,Hungary,2021-10-12
0.25,0.1,0.75,1.9,0.2,-1.15,0.4,0.75,0.25,2.85,0.7,0.5,2.15,0.8666666666666667,-0.5,-2.1,0,2,0,60,32,28,1,2,Niger,Algeria,2021-10-12
0.15,0.4,0.75,1.35,0.25,-0.6,0.06666666666666667,0.5,0.3,1.35,0.7,0.45,0.65,0.4666666666666667,-0.35,-0.6000000000000001,0,1,0,60,40,20,1,2,Zimbabwe,Ghana,2021-10-12
0.55,0.25,1.45,0.8,0.5,0.65,0.7333333333333333,0.3,0.3,1.1,1.05,0.35,0.05,0.4666666666666667,0.25000000000000006,0.34999999999999987,1,1,1,43,60,-17,1,1,South Africa,Ethiopia,2021-10-12
0.4,0.15,1.1,1.25,0.2,-0.15,0.3333333333333333,0.6,0.25,1.7,0.8,0.4,0.9,0.7333333333333333,-0.19999999999999996,-0.5999999999999999,1,3,0,60,30,30,1,2,Namibia,Senegal,2021-10-12
0.6,0.2,2.3,0.9,0.45,1.4,0.8,0.3,0.15,1.05,1.3,0.25,-0.25,0.6,0.3,1.2499999999999998,0,0,0,60,45,15,0,2,Bahrain,New Zealand,2021-10-12
0.45,0.25,1.25,0.75,0.55,0.5,0.4666666666666667,0.55,0.05,1.95,1.0,0.4,0.95,0.6,-0.10000000000000003,-0.7,1,5,2,38,39,-1,0,1,Jordan,Uzbekistan,2021-10-12
0.15,0.45,0.9,1.05,0.25,-0.15,0.4,0.45,0.2,1.45,1.4,0.35,0.05,0.06666666666666667,-0.30000000000000004,-0.5499999999999999,0,0,1,60,37,23,0,1,Republic of Ireland,Qatar,2021-10-12
0.65,0.3,1.7,0.45,0.65,1.25,1.0,0.35,0.35,1.2,1.2,0.25,0.0,0.6,0.30000000000000004,0.5,0,1,1,14,60,-46,1,1,Morocco,Guinea,2021-10-12
0.8,0.1,2.6,0.6,0.55,2.0,0.5333333333333333,0.2,0.4,0.65,1.0,0.3,-0.35,0.4,0.6000000000000001,1.9500000000000002,7,3,0,16,60,-44,1,1,United States,Costa Rica,2021-10-13
0.6,0.2,2.85,0.8,0.4,2.05,0.4666666666666667,0.5,0.25,1.9,1.05,0.5,0.85,0.5333333333333333,0.09999999999999998,0.9500000000000002,1,1,2,36,42,-6,1,1,Canada,Panama,2021-10-13
0.4,0.25,1.35,0.95,0.6,0.4,0.26666666666666666,0.6,0.25,1.55,0.5,0.6,1.05,0.7333333333333333,-0.19999999999999996,-0.19999999999999996,0,6,0,60,17,43,1,2,El Salvador,Mexico,2021-10-13
0.15,0.15,1.05,2.35,0.05,-1.3,0.26666666666666666,0.25,0.45,0.95,1.05,0.3,-0.1,0.3333333333333333,-0.1,0.10000000000000009,2,3,1,60,41,19,1,1,Bolivia,Paraguay,2021-10-14
0.35,0.45,1.25,1.15,0.45,0.1,0.4666666666666667,0.35,0.2,1.55,1.5,0.2,0.05,0.4666666666666667,0.0,-0.30000000000000004,5,2,0,9,18,-9,1,0,Colombia,Ecuador,2021-10-14
0.65,0.35,1.95,0.6,0.5,1.35,0.8666666666666667,0.25,0.25,1.05,1.7,0.15,-0.65,0.4666666666666667,0.4,0.8999999999999999,2,0,3,1,60,-59,1,1,Argentina,Peru,2021-10-14
0.75,0.15,1.9,0.4,0.65,1.5,0.6666666666666666,0.4,0.4,1.15,0.95,0.45,0.2,0.5333333333333333,0.35,0.75,4,0,1,3,11,-8,1,1,Brazil,Uruguay,2021-10-14
0.6,0.25,1.55,0.5,0.6,1.05,0.7333333333333333,0.35,0.25,1.5,1.2,0.25,0.3,0.3333333333333333,0.25,0.050000000000000044,2,1,0,17,18,-1,0,2,Mexico,Ecuador,2021-10-27
0.3,0.15,1.1,1.4,0.25,-0.3,0.26666666666666666,0.5,0.2,1.4,0.75,0.55,0.65,0.6,-0.2,-0.2999999999999998,0,0,0,60,38,22,0,2,Kosovo,Jordan,2021-11-10
0.45,0.2,1.35,1.1,0.3,0.25,0.5333333333333333,0.25,0.25,1.45,1.25,0.25,0.2,0.26666666666666666,0.2,-0.09999999999999987,0,0,0,60,60,0,0,1,Czechia,Kuwait,2021-11-11
0.4,0.45,1.65,0.95,0.3,0.7,0.8666666666666667,0.45,0.2,1.45,1.55,0.35,-0.1,0.06666666666666667,-0.04999999999999999,0.19999999999999996,1,1,0,60,37,23,0,1,Serbia,Qatar,2021-11-11
0.3,0.25,1.05,1.05,0.35,0.0,0.4,0.5,0.3,1.35,0.7,0.45,0.65,0.6666666666666666,-0.2,-0.30000000000000004,0,3,0,60,40,20,1,0,Ethiopia,Ghana,2021-11-11
0.6,0.25,1.45,0.7,0.55,0.75,0.7333333333333333,0.15,0.35,0.7,1.35,0.25,-0.65,0.06666666666666667,0.44999999999999996,0.75,0,2,1,43,60,-17,1,1,South Africa,Zimbabwe,2021-11-11
0.2,0.3,0.85,1.25,0.2,-0.4,0.26666666666666666,0.65,0.25,1.85,0.8,0.4,1.05,0.8666666666666667,-0.45,-1.0,0,1,0,60,30,30,1,0,Togo,Senegal,2021-11-11
0.25,0.3,0.9,1.2,0.2,-0.3,0.6666666666666666,0.2,0.45,1.0,1.25,0.3,-0.25,0.4,0.04999999999999999,-0.09999999999999998,1,0,2,60,28,32,1,2,Tanzania,Congo DR,2021-11-11
0.3,0.3,1.0,1.1,0.35,-0.1,0.5333333333333333,0.75,0.1,2.9,0.5,0.65,2.4,0.8666666666666667,-0.45,-1.9,1,3,0,60,20,40,1,2,Lebanon,Iran,2021-11-11
0.45,0.45,1.3,0.75,0.5,0.55,0.2,0.4,0.15,1.65,1.4,0.3,0.25,0.06666666666666667,0.04999999999999999,-0.34999999999999987,1,2,5,33,60,-27,1,0,Iraq,Syria,2021-11-11
0.55,0.3,1.85,0.8,0.55,1.05,0.7333333333333333,0.45,0.2,2.25,1.2,0.35,1.05,0.4,0.10000000000000003,-0.3999999999999999,1,0,0,21,60,-39,1,1,South Korea,United Arab Emirates,2021-11-11
0.35,0.25,1.4,1.3,0.3,0.1,0.0,0.7,0.05,2.75,0.65,0.55,2.1,0.6,-0.35,-1.35,0,1,0,60,15,45,1,2,Vietnam,Japan,2021-11-11
0.75,0.05,2.5,0.5,0.6,2.0,0.8,0.75,0.1,2.0,0.6,0.65,1.4,1.0,0.0,0.5,3,0,1,22,34,-12,1,0,Australia,Saudi Arabia,2021-11-11
0.2,0.45,1.1,0.95,0.3,0.15,0.5333333333333333,0.6,0.25,2.3,0.75,0.55,1.55,1.0,-0.39999999999999997,-1.1999999999999997,0,2,0,60,5,55,1,0,Republic of Ireland,Portugal,2021-11-11
0.2,0.25,0.75,1.5,0.15,-0.75,0.2,0.65,0.05,1.6,1.1,0.4,0.5,0.8,-0.45,-0.8500000000000001,0,1,0,60,25,35,1,1,Georgia,Sweden,2021-11-11
0.5,0.35,1.25,0.8,0.35,0.45,0.4666666666666667,0.45,0.4,2.05,0.85,0.35,1.2,0.6,0.04999999999999999,-0.7999999999999998,0,0,1,60,6,54,1,2,Greece,Spain,2021-11-11
0.25,0.25,1.15,1.85,0.25,-0.7,0.26666666666666666,0.4,0.25,1.6,1.25,0.3,0.35,0.7333333333333333,-0.15000000000000002,-0.4500000000000002,0,3,0,60,12,48,1,2,Malta,Croatia,2021-11-11
0.6,0.2,2.45,1.3,0.35,1.15,1.0,0.1,0.2,0.45,2.65,0.1,-2.2,0.06666666666666667,0.5,2.0,1,0,0,10,60,-50,1,1,Germany,Liechtenstein,2021-11-11
0.35,0.25,1.5,1.3,0.2,0.2,0.4666666666666667,0.25,0.2,1.0,1.5,0.2,-0.5,0.2,0.09999999999999998,0.5,2,1,4,18,60,-42,1,1,Ecuador,Venezuela,2021-11-11
0.25,0.45,0.95,1.2,0.3,-0.25,0.3333333333333333,0.3,0.35,1.1,1.1,0.3,0.0,0.4666666666666667,-0.04999999999999999,-0.15000000000000013,4,5,0,41,60,-19,1,2,Paraguay,Chile,2021-11-11
0.8,0.1,2.05,0.4,0.65,1.65,0.8666666666666667,0.3,0.5,1.2,1.15,0.45,0.05,0.4666666666666667,0.5,0.8499999999999999,5,1,4,3,9,-6,1,1,Brazil,Colombia,2021-11-11
0.15,0.15,0.45,2.85,0.15,-2.4,0.0,0.75,0.25,2.95,0.65,0.55,2.3,0.8666666666666667,-0.6,-2.5,0,1,0,60,32,28,1,2,Djibouti,Algeria,2021-11-12
0.4,0.15,0.95,0.85,0.35,0.1,0.4,0.7,0.2,1.45,0.35,0.65,1.1,0.8666666666666667,-0.29999999999999993,-0.5,0,1,0,60,29,31,1,0,Angola,Egypt,2021-11-12
0.65,0.3,1.85,0.5,0.6,1.35,1.0,0.35,0.25,1.3,1.3,0.35,0.0,0.3333333333333333,0.30000000000000004,0.55,1,0,0,14,60,-46,1,1,Morocco,Sudan,2021-11-12
0.65,0.2,3.0,0.65,0.4,2.35,0.6,0.2,0.4,0.7,1.05,0.3,-0.35,0.3333333333333333,0.45,2.3,1,1,2,36,60,-24,1,1,Canada,Costa Rica,2021-11-12
0.2,0.4,1.05,1.35,0.3,-0.3,0.13333333333333333,0.45,0.25,1.9,1.25,0.45,0.65,0.4666666666666667,-0.25,-0.8499999999999999,2,3,5,60,42,18,1,2,Honduras,Panama,2021-11-12
0.8,0.1,2.4,0.55,0.55,1.85,0.6666666666666666,0.6,0.25,1.65,0.6,0.6,1.05,0.5333333333333333,0.20000000000000007,0.75,6,4,2,16,17,-1,1,1,United States,Mexico,2021-11-12
0.75,0.2,2.35,0.4,0.65,1.95,0.5333333333333333,0.5,0.35,2.0,1.05,0.35,0.95,0.7333333333333333,0.25,0.3500000000000001,1,0,1,60,24,36,1,0,Italy,Switzerland,2021-11-12
0.05,0.15,0.35,2.3,0.1,-1.95,0.0,0.45,0.3,1.1,0.9,0.45,0.2,0.8,-0.4,-0.7500000000000001,0,1,0,60,26,34,1,2,Moldova,Scotland,2021-11-12
0.5,0.15,1.3,1.15,0.35,0.15,0.4,0.4,0.2,1.6,1.55,0.15,0.05,0.6,0.09999999999999998,-0.30000000000000004,1,2,0,23,60,-37,1,1,Austria,Israel,2021-11-12
0.75,0.2,2.2,0.35,0.7,1.85,0.7333333333333333,0.5,0.2,1.4,0.95,0.5,0.45,0.6,0.25,0.8000000000000003,1,0,0,4,60,-56,1,1,England,Albania,2021-11-12
0.35,0.4,1.15,1.15,0.4,0.0,0.4666666666666667,0.65,0.35,1.7,0.55,0.55,1.15,0.8666666666666667,-0.30000000000000004,-0.55,1,5,2,11,1,10,1,2,Uruguay,Argentina,2021-11-12
0.4,0.2,1.1,1.05,0.3,0.05,0.4666666666666667,0.6,0.2,1.5,0.6,0.55,0.9,0.8666666666666667,-0.19999999999999996,-0.3999999999999999,1,4,1,60,31,29,1,1,Equatorial Guinea,Tunisia,2021-11-13
0.35,0.4,1.0,0.85,0.4,0.15,0.4666666666666667,0.2,0.3,0.75,1.6,0.3,-0.85,0.26666666666666666,0.14999999999999997,0.25,0,0,1,48,60,-12,1,1,Cape Verde Islands,Central African Republic,2021-11-13
0.6,0.25,1.65,0.8,0.3,0.85,0.7333333333333333,0.25,0.25,0.85,1.2,0.35,-0.35,0.13333333333333333,0.35,0.7999999999999999,0,0,1,35,60,-25,1,1,Ivory Coast,Mozambique,2021-11-13
0.15,0.45,0.8,1.3,0.3,-0.5,0.6,0.4,0.15,1.0,1.25,0.4,-0.25,0.4666666666666667,-0.25,-0.19999999999999996,1,1,1,44,60,-16,1,2,Bosnia-Herzegovina,Finland,2021-11-13
0.6,0.35,2.0,0.9,0.4,1.1,0.7333333333333333,0.1,0.25,0.75,1.7,0.15,-0.95,0.13333333333333333,0.5,1.25,1,0,0,2,60,-58,1,1,France,Kazakhstan,2021-11-13
0.7,0.1,2.3,0.95,0.4,1.35,0.6,0.2,0.2,0.9,2.0,0.25,-1.1,0.26666666666666666,0.49999999999999994,1.4,3,0,0,8,60,-52,1,1,Belgium,Estonia,2021-11-13
0.55,0.2,1.85,0.95,0.4,0.9,0.7333333333333333,0.25,0.35,1.3,1.4,0.25,-0.1,0.26666666666666666,0.30000000000000004,0.55,1,0,0,27,60,-33,1,0,Norway,Latvia,2021-11-13
0.35,0.4,1.8,1.85,0.2,-0.05,0.5333333333333333,0.1,0.15,0.45,3.1,0.2,-2.65,0.0,0.24999999999999997,1.35,1,0,0,19,60,-41,1,1,Turkey,Gibraltar,2021-11-13
0.4,0.3,1.25,1.2,0.5,0.05,0.3333333333333333,0.6,0.25,2.45,0.85,0.45,1.6,0.8666666666666667,-0.19999999999999996,-1.2000000000000002,0,1,0,60,7,53,1,0,Montenegro,Netherlands,2021-11-13
0.1,0.25,0.55,1.5,0.25,-0.95,0.06666666666666667,0.45,0.2,1.4,1.5,0.35,-0.1,0.06666666666666667,-0.35,-0.8499999999999999,1,1,1,60,37,23,0,0,Azerbaijan,Qatar,2021-11-14
0.45,0.35,1.25,0.7,0.45,0.55,0.6666666666666666,0.6,0.25,1.4,0.65,0.6,0.75,0.8666666666666667,-0.14999999999999997,-0.1499999999999999,2,1,3,40,43,-3,1,1,Ghana,South Africa,2021-11-14
0.65,0.25,1.85,0.8,0.4,1.05,0.8666666666666667,0.2,0.45,0.95,1.15,0.25,-0.2,0.2,0.45,0.9000000000000001,3,0,1,30,60,-30,1,1,Senegal,Congo,2021-11-14
0.25,0.45,1.15,1.15,0.35,0.0,0.5333333333333333,0.35,0.35,0.85,0.7,0.45,0.15,0.6666666666666666,-0.09999999999999998,0.29999999999999993,0,0,1,28,60,-32,1,1,Congo DR,Benin,2021-11-14
0.6,0.25,2.3,0.75,0.55,1.55,0.8666666666666667,0.45,0.45,1.8,0.8,0.35,1.0,0.8666666666666667,0.14999999999999997,0.4999999999999998,3,0,2,5,60,-55,1,2,Portugal,Serbia,2021-11-14
0.5,0.4,2.1,0.8,0.4,1.3,0.8,0.6,0.05,1.5,1.15,0.4,0.35,0.6,-0.09999999999999998,0.6000000000000001,1,1,2,6,25,-19,1,1,Spain,Sweden,2021-11-14
0.4,0.25,1.85,1.25,0.3,0.6,0.8666666666666667,0.45,0.25,1.35,1.2,0.45,0.15,1.0,-0.04999999999999999,0.5,1,0,2,12,60,-48,1,1,Croatia,Russia,2021-11-14
0.3,0.3,1.0,1.95,0.25,-0.95,0.13333333333333333,0.65,0.15,2.75,1.15,0.4,1.6,1.0,-0.35000000000000003,-1.75,0,2,0,60,10,50,1,2,Armenia,Germany,2021-11-14
0.25,0.25,0.85,1.45,0.2,-0.6,0.4,0.5,0.05,1.75,1.15,0.35,0.6,0.4,-0.25,-0.9,0,0,1,60,39,21,0,1,Georgia,Uzbekistan,2021-11-15
0.5,0.4,2.05,1.05,0.35,1.0,0.6,0.2,0.3,0.9,1.35,0.2,-0.45,0.6666666666666666,0.3,1.15,1,0,0,24,60,-36,1,1,Switzerland,Bulgaria,2021-11-15
0.45,0.3,1.1,0.85,0.5,0.25,1.0,0.75,0.05,2.55,0.7,0.55,1.85,1.0,-0.3,-1.4499999999999997,1,1,0,26,60,-34,1,1,Scotland,Denmark,2021-11-15
0.5,0.15,1.4,1.2,0.35,0.2,0.4,0.05,0.15,0.3,2.3,0.1,-2.0,0.0,0.45,1.0999999999999999,5,0,0,23,60,-37,1,1,Austria,Moldova,2021-11-15
0.0,0.1,0.15,3.55,0.1,-3.4,0.0,0.75,0.2,2.3,0.35,0.7,1.95,0.7333333333333333,-0.75,-2.15,0,5,0,60,4,56,1,2,San Marino,England,2021-11-15
0.2,0.1,1.1,2.35,0.1,-1.25,0.0,0.5,0.2,1.35,0.75,0.55,0.6,0.8,-0.3,-0.25,0,1,0,60,38,22,0,1,Belarus,Jordan,2021-11-16
0.35,0.1,1.1,1.3,0.25,-0.2,0.6,0.45,0.2,1.2,0.95,0.25,0.25,0.6,-0.10000000000000003,-0.09999999999999987,0,0,0,45,60,-15,0,1,New Zealand,Gambia,2021-11-16
0.75,0.25,3.1,0.65,0.55,2.45,0.8666666666666667,0.5,0.35,1.25,0.5,0.55,0.75,0.7333333333333333,0.25,1.85,2,1,1,32,60,-28,1,0,Algeria,Burkina Faso,2021-11-16
0.6,0.2,1.5,0.6,0.55,0.9,0.6666666666666666,0.4,0.2,1.3,1.25,0.25,0.05,0.4666666666666667,0.19999999999999996,0.19999999999999996,2,0,0,31,60,-29,1,1,Tunisia,Zambia,2021-11-16
0.45,0.3,1.4,1.05,0.4,0.35,0.8,0.4,0.35,1.1,0.9,0.35,0.2,0.6666666666666666,0.04999999999999999,0.2999999999999998,1,0,1,60,48,12,1,0,Nigeria,Cape Verde Islands,2021-11-16
0.45,0.4,1.2,0.5,0.75,0.7,0.8,0.6,0.25,1.6,0.75,0.35,0.85,0.8666666666666667,-0.14999999999999997,-0.40000000000000013,1,2,1,60,35,25,1,1,Cameroon,Ivory Coast,2021-11-16
0.7,0.25,1.55,0.4,0.65,1.15,0.7333333333333333,0.45,0.2,1.2,1.0,0.35,0.2,0.4666666666666667,0.24999999999999994,0.3500000000000001,0,0,1,29,60,-31,1,1,Egypt,Gabon,2021-11-16
0.65,0.3,1.95,0.5,0.6,1.45,1.0,0.35,0.35,1.15,1.25,0.3,-0.1,0.26666666666666666,0.30000000000000004,0.8,1,1,1,14,60,-46,1,1,Morocco,Guinea,2021-11-16
0.4,0.5,1.25,0.75,0.5,0.5,0.26666666666666666,0.6,0.25,1.85,0.75,0.6,1.1,0.7333333333333333,-0.19999999999999996,-0.6000000000000001,0,1,2,33,21,12,1,2,Iraq,South Korea,2021-11-16
0.4,0.2,1.65,1.35,0.3,0.3,0.13333333333333333,0.75,0.1,2.9,0.55,0.6,2.35,0.8666666666666667,-0.35,-1.25,0,3,2,60,20,40,1,2,Syria,Iran,2021-11-16
0.55,0.1,2.3,1.0,0.45,1.3,0.26666666666666666,0.7,0.1,2.35,0.5,0.6,1.85,0.6666666666666666,-0.1499999999999999,-0.050000000000000266,1,2,0,60,22,38,1,0,China PR,Australia,2021-11-16
0.35,0.2,1.35,1.3,0.3,0.05,0.0,0.7,0.15,1.85,0.6,0.65,1.25,0.8666666666666667,-0.35,-0.5,0,1,0,60,34,26,1,2,Vietnam,Saudi Arabia,2021-11-16
0.55,0.2,1.5,0.9,0.35,0.6,0.4666666666666667,0.7,0.05,2.65,0.65,0.55,2.0,0.6,-0.1499999999999999,-1.15,1,4,0,60,15,45,1,2,Oman,Japan,2021-11-16
0.4,0.25,1.4,1.1,0.35,0.3,0.4,0.8,0.1,2.2,0.55,0.55,1.65,0.8,-0.4,-0.8000000000000003,3,8,0,60,16,44,1,0,Jamaica,United States,2021-11-16
0.65,0.2,2.85,0.6,0.45,2.25,0.7333333333333333,0.55,0.25,1.6,0.7,0.55,0.9,0.4666666666666667,0.09999999999999998,1.25,0,5,1,36,17,19,1,1,Canada,Mexico,2021-11-16
0.45,0.25,2.0,1.35,0.4,0.65,0.4666666666666667,0.35,0.25,1.25,0.8,0.55,0.45,0.26666666666666666,0.10000000000000003,0.75,0,1,1,42,60,-18,1,1,Panama,El Salvador,2021-11-16
0.15,0.45,0.85,1.3,0.3,-0.45,0.5333333333333333,0.25,0.45,1.2,1.45,0.1,-0.25,0.4666666666666667,-0.1,-0.35,0,0,1,44,60,-16,1,2,Bosnia-Herzegovina,Ukraine,2021-11-16
0.4,0.15,1.1,1.3,0.35,-0.2,0.6,0.6,0.35,2.05,0.85,0.45,1.2,0.8666666666666667,-0.19999999999999996,-0.9499999999999997,1,3,0,60,2,58,1,2,Finland,France,2021-11-16
0.45,0.35,1.1,0.9,0.55,0.2,0.7333333333333333,0.75,0.1,2.4,0.9,0.4,1.5,0.6,-0.3,-1.2999999999999998,2,2,2,60,8,52,1,0,Wales,Belgium,2021-11-16
0.45,0.2,1.6,1.05,0.35,0.55,0.5333333333333333,0.2,0.2,0.95,1.9,0.25,-0.95,0.26666666666666666,0.25,0.6500000000000001,1,0,0,60,60,0,1,1,Czechia,Estonia,2021-11-16
0.4,0.35,1.35,0.95,0.5,0.4,0.3333333333333333,0.4,0.35,1.95,1.7,0.25,0.25,0.6666666666666666,0.0,-0.5999999999999999,0,1,2,60,19,41,1,2,Montenegro,Turkey,2021-11-16
0.6,0.3,2.55,0.9,0.45,1.65,0.8666666666666667,0.55,0.2,1.8,0.9,0.45,0.9,0.7333333333333333,0.04999999999999993,0.7499999999999998,0,0,1,7,27,-20,1,1,Netherlands,Norway,2021-11-16
0.2,0.15,1.1,2.1,0.15,-1.0,0.6,0.35,0.35,1.1,1.15,0.4,-0.05,0.26666666666666666,-0.14999999999999997,0.0,1,4,0,60,11,49,1,1,Bolivia,Uruguay,2021-11-16
0.25,0.5,1.15,1.2,0.4,-0.05,0.4,0.25,0.4,0.9,1.2,0.3,-0.3,0.26666666666666666,0.0,0.2499999999999999,5,1,1,9,41,-32,1,0,Colombia,Paraguay,2021-11-16
0.65,0.35,1.7,0.55,0.55,1.15,0.8666666666666667,0.85,0.1,2.1,0.35,0.7,1.75,0.8666666666666667,-0.19999999999999996,-0.40000000000000013,5,5,1,1,3,-2,1,0,Argentina,Brazil,2021-11-16
0.35,0.3,1.15,1.1,0.3,0.05,0.6,0.4,0.25,1.55,1.25,0.25,0.3,0.6666666666666666,-0.050000000000000044,-0.40000000000000013,4,3,1,60,18,42,1,2,Chile,Ecuador,2021-11-16
0.4,0.45,1.25,0.9,0.45,0.35,0.2,0.5,0.2,1.35,0.95,0.3,0.4,0.26666666666666666,-0.09999999999999998,-0.10000000000000009,1,1,3,33,60,-27,0,0,Iraq,Oman,2021-11-30
0.45,0.2,1.45,1.55,0.35,-0.1,0.13333333333333333,0.65,0.1,2.5,1.05,0.35,1.45,0.6,-0.2,-1.05,0,3,4,37,60,-23,0,1,Qatar,Bahrain,2021-11-30
0.65,0.2,1.65,0.6,0.55,1.05,0.6666666666666666,0.25,0.4,0.65,1.05,0.5,-0.4,0.13333333333333333,0.4,0.9999999999999999,4,0,3,31,60,-29,0,1,Tunisia,Mauritania,2021-11-30
0.7,0.25,2.05,0.45,0.65,1.6,1.0,0.4,0.25,1.3,1.1,0.5,0.2,0.8,0.29999999999999993,0.7499999999999998,0,0,0,14,60,-46,0,1,Morocco,Palestine,2021-12-01
0.75,0.1,1.9,0.6,0.65,1.3,0.8666666666666667,0.5,0.2,1.35,0.75,0.55,0.6,0.8,0.25,0.5499999999999998,1,1,1,34,38,-4,0,2,Saudi Arabia,Jordan,2021-12-01
0.7,0.3,3.15,0.75,0.5,2.4,0.7333333333333333,0.3,0.3,1.1,1.2,0.4,-0.1,0.2,0.39999999999999997,2.05,0,0,0,32,60,-28,0,1,Algeria,Sudan,2021-12-01
0.7,0.25,1.6,0.45,0.6,1.15,0.8666666666666667,0.25,0.25,0.95,1.2,0.3,-0.25,0.26666666666666666,0.44999999999999996,0.6500000000000001,1,0,0,29,60,-31,0,1,Egypt,Lebanon,2021-12-01
0.65,0.1,2.5,1.0,0.35,1.5,0.4,0.35,0.5,1.2,0.9,0.45,0.3,0.26666666666666666,0.30000000000000004,1.3,1,0,7,60,33,27,0,0,Bahrain,Iraq,2021-12-03
0.5,0.2,1.45,1.45,0.4,0.0,0.26666666666666666,0.5,0.25,1.35,0.9,0.3,0.45,0.3333333333333333,0.0,0.09999999999999987,4,0,1,37,60,-23,0,1,Qatar,Oman,2021-12-03
0.4,0.1,1.65,1.55,0.25,0.1,0.06666666666666667,0.65,0.2,1.85,0.65,0.5,1.2,0.6666666666666666,-0.25,-0.20000000000000018,0,0,0,60,31,29,0,1,Syria,Tunisia,2021-12-03
0.3,0.25,0.95,0.9,0.5,0.05,0.06666666666666667,0.45,0.25,1.65,1.2,0.3,0.45,0.6666666666666666,-0.15000000000000002,-0.7,0,2,0,60,18,42,0,0,El Salvador,Ecuador,2021-12-04
0.5,0.2,1.15,0.75,0.55,0.4,0.8,0.75,0.2,2.2,0.4,0.7,1.8,1.0,-0.25,-1.0500000000000003,0,0,0,38,14,24,0,2,Jordan,Morocco,2021-12-04
0.4,0.2,1.3,1.3,0.45,0.0,0.6,0.7,0.1,1.75,0.55,0.65,1.2,0.6666666666666666,-0.29999999999999993,-0.44999999999999996,0,3,4,60,34,26,0,0,Palestine,Saudi Arabia,2021-12-04
0.25,0.25,0.9,1.15,0.3,-0.25,0.26666666666666666,0.75,0.25,3.3,0.7,0.55,2.6,0.8666666666666667,-0.5,-2.4,0,0,0,60,32,28,0,2,Lebanon,Algeria,2021-12-04
0.3,0.25,1.1,1.4,0.35,-0.3,0.2,0.7,0.25,1.5,0.4,0.65,1.1,0.8666666666666667,-0.39999999999999997,-0.3999999999999999,0,0,0,60,29,31,0,2,Sudan,Egypt,2021-12-04
0.5,0.2,1.3,1.5,0.35,-0.2,0.4666666666666667,0.3,0.55,1.1,0.9,0.45,0.2,0.26666666666666666,0.2,0.19999999999999996,3,2,0,37,33,4,0,1,Qatar,Iraq,2021-12-06
0.65,0.2,1.8,0.65,0.5,1.15,0.4666666666666667,0.5,0.2,2.0,1.15,0.35,0.85,0.6666666666666666,0.15000000000000002,-0.19999999999999996,0,0,0,31,60,-29,0,1,Tunisia,United Arab Emirates,2021-12-06
0.5,0.15,1.15,0.95,0.5,0.2,0.6,0.4,0.25,1.35,1.2,0.45,0.15,0.4666666666666667,0.09999999999999998,-0.20000000000000018,1,2,1,38,60,-22,0,1,Jordan,Palestine,2021-12-07
0.75,0.2,2.35,0.4,0.7,1.95,1.0,0.7,0.1,1.8,0.6,0.6,1.2,0.5333333333333333,0.050000000000000044,0.55,0,1,0,14,34,-20,0,1,Morocco,Saudi Arabia,2021-12-07
0.75,0.25,3.25,0.7,0.55,2.55,0.8666666666666667,0.7,0.25,1.7,0.4,0.65,1.3,0.8666666666666667,0.050000000000000044,1.55,0,0,0,32,29,3,0,0,Algeria,Egypt,2021-12-07
0.5,0.25,1.55,0.75,0.55,0.8,0.4,0.3,0.3,1.0,1.1,0.3,-0.1,0.6,0.2,0.55,1,2,2,17,60,-43,0,0,Mexico,Chile,2021-12-08
0.7,0.15,1.85,0.65,0.5,1.2,0.6,0.45,0.25,1.3,0.95,0.3,0.35,0.3333333333333333,0.24999999999999994,0.55,0,0,0,31,60,-29,0,1,Tunisia,Oman,2021-12-10
